"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
31,"services","married","secondary","yes",-158,"yes","no","cellular",21,"nov",214,2,-1,0,"unknown","no"
57,"blue-collar","married","unknown","no",3585,"no","no","telephone",14,"nov",172,1,-1,0,"unknown","yes"
51,"self-employed","married","secondary","yes",-206,"no","yes","cellular",28,"jul",51,3,-1,0,"unknown","no"
43,"technician","married","secondary","no",1650,"no","no","cellular",4,"feb",154,1,-1,0,"unknown","no"
35,"self-employed","married","secondary","no",0,"no","no","cellular",12,"aug",64,2,-1,0,"unknown","no"
55,"admin.","divorced","secondary","no",3524,"yes","no","unknown",19,"may",492,6,-1,0,"unknown","no"
56,"retired","married","secondary","no",-1,"yes","no","unknown",2,"jun",45,1,-1,0,"unknown","no"
34,"technician","divorced","secondary","no",1301,"yes","no","cellular",25,"jul",124,2,-1,0,"unknown","no"
41,"housemaid","married","secondary","no",879,"no","no","unknown",5,"jun",1053,2,-1,0,"unknown","yes"
41,"services","married","secondary","no",1483,"yes","no","unknown",17,"jun",66,4,-1,0,"unknown","no"
59,"blue-collar","married","primary","no",3302,"no","no","telephone",15,"apr",85,2,-1,0,"unknown","no"
26,"blue-collar","single","secondary","no",24,"yes","no","unknown",7,"may",180,1,-1,0,"unknown","no"
52,"blue-collar","married","secondary","no",380,"yes","yes","cellular",8,"jul",58,1,-1,0,"unknown","no"
28,"services","single","secondary","no",2921,"yes","no","unknown",28,"may",136,1,-1,0,"unknown","no"
25,"services","single","secondary","no",32,"yes","no","unknown",16,"may",124,1,-1,0,"unknown","no"
45,"housemaid","divorced","tertiary","no",2098,"no","no","unknown",20,"jun",81,3,-1,0,"unknown","no"
33,"technician","married","secondary","no",1026,"no","no","cellular",4,"aug",87,1,1,5,"failure","no"
41,"technician","married","secondary","no",-378,"yes","no","cellular",5,"feb",361,1,253,2,"failure","no"
59,"management","married","unknown","no",8674,"no","no","cellular",5,"mar",64,1,-1,0,"unknown","no"
60,"retired","married","secondary","no",263,"no","no","cellular",2,"jul",317,1,330,2,"failure","no"
41,"blue-collar","married","primary","no",875,"yes","no","cellular",14,"apr",189,2,-1,0,"unknown","no"
50,"blue-collar","married","secondary","no",-54,"yes","no","cellular",7,"aug",46,2,-1,0,"unknown","no"
33,"blue-collar","married","primary","no",158,"yes","no","cellular",4,"feb",110,1,264,4,"failure","no"
41,"management","married","unknown","no",2457,"yes","no","unknown",9,"may",285,1,-1,0,"unknown","no"
46,"blue-collar","married","primary","no",248,"no","yes","cellular",6,"aug",196,2,-1,0,"unknown","no"
44,"blue-collar","divorced","secondary","no",3258,"no","no","cellular",31,"jul",58,6,-1,0,"unknown","no"
40,"self-employed","married","primary","no",624,"no","no","cellular",10,"jul",228,1,-1,0,"unknown","no"
33,"technician","single","tertiary","no",0,"no","no","cellular",5,"aug",122,1,-1,0,"unknown","no"
25,"student","single","secondary","no",203,"no","no","cellular",4,"may",108,1,-1,0,"unknown","no"
58,"management","single","tertiary","no",0,"no","no","cellular",22,"aug",72,2,-1,0,"unknown","no"
31,"admin.","single","tertiary","no",493,"yes","no","cellular",18,"may",158,1,-1,0,"unknown","no"
27,"admin.","single","secondary","no",298,"no","no","cellular",4,"feb",207,3,-1,0,"unknown","no"
34,"services","married","secondary","no",457,"yes","no","unknown",30,"may",67,2,-1,0,"unknown","no"
49,"technician","divorced","tertiary","no",1807,"yes","no","cellular",12,"mar",229,1,-1,0,"unknown","yes"
31,"management","single","tertiary","no",29,"no","no","cellular",26,"aug",179,2,-1,0,"unknown","no"
59,"management","single","tertiary","no",68,"yes","no","unknown",28,"may",176,2,-1,0,"unknown","no"
42,"blue-collar","married","secondary","no",3396,"yes","yes","telephone",20,"nov",93,4,-1,0,"unknown","no"
80,"retired","married","primary","no",1548,"no","no","cellular",6,"aug",331,2,-1,0,"unknown","no"
55,"management","married","tertiary","no",979,"no","yes","cellular",8,"jul",123,1,-1,0,"unknown","no"
46,"blue-collar","married","secondary","no",942,"no","no","telephone",22,"jul",425,2,-1,0,"unknown","no"
34,"blue-collar","married","primary","no",277,"yes","no","cellular",17,"apr",76,2,-1,0,"unknown","no"
54,"unemployed","divorced","secondary","no",6745,"no","no","cellular",2,"feb",39,1,-1,0,"unknown","no"
42,"technician","married","secondary","no",-245,"no","yes","unknown",26,"may",63,1,-1,0,"unknown","no"
33,"services","divorced","secondary","no",90,"yes","no","cellular",18,"may",114,2,-1,0,"unknown","no"
36,"management","single","unknown","no",62,"no","no","cellular",13,"apr",398,2,-1,0,"unknown","yes"
49,"management","married","tertiary","no",1311,"yes","no","cellular",8,"may",813,1,-1,0,"unknown","yes"
30,"services","single","secondary","no",342,"yes","no","unknown",7,"may",206,2,-1,0,"unknown","no"
50,"technician","married","tertiary","no",0,"no","yes","cellular",6,"jul",257,1,85,7,"failure","no"
36,"services","married","secondary","no",0,"yes","no","cellular",30,"jul",54,12,-1,0,"unknown","no"
48,"housemaid","married","secondary","no",513,"no","yes","cellular",28,"jul",939,3,-1,0,"unknown","yes"
33,"technician","single","secondary","no",0,"yes","no","cellular",9,"feb",91,3,236,4,"other","no"
46,"blue-collar","single","primary","no",3046,"yes","yes","cellular",18,"nov",84,1,183,1,"other","no"
25,"services","married","secondary","no",-454,"yes","no","unknown",12,"may",24,1,-1,0,"unknown","no"
38,"housemaid","married","secondary","no",316,"no","no","cellular",22,"aug",101,4,-1,0,"unknown","no"
51,"management","divorced","tertiary","no",1028,"no","no","cellular",5,"aug",178,4,-1,0,"unknown","no"
39,"admin.","married","secondary","no",0,"yes","no","cellular",17,"jul",69,1,-1,0,"unknown","no"
56,"services","married","unknown","no",628,"no","no","cellular",29,"aug",96,2,-1,0,"unknown","no"
29,"admin.","married","primary","no",624,"yes","no","unknown",12,"may",246,1,-1,0,"unknown","no"
47,"blue-collar","married","primary","no",550,"yes","no","unknown",7,"may",113,1,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",-667,"yes","no","cellular",18,"may",152,7,349,1,"other","no"
43,"management","married","secondary","no",375,"yes","no","unknown",6,"may",196,2,-1,0,"unknown","no"
32,"services","married","primary","no",164,"yes","no","unknown",17,"jul",19,1,-1,0,"unknown","no"
35,"technician","married","secondary","no",518,"yes","no","cellular",30,"apr",616,1,-1,0,"unknown","yes"
50,"management","married","primary","no",117,"yes","no","telephone",13,"may",216,4,-1,0,"unknown","no"
31,"admin.","single","secondary","no",92,"yes","no","cellular",7,"jul",401,2,-1,0,"unknown","no"
37,"blue-collar","married","primary","no",37,"yes","no","cellular",13,"may",24,2,362,1,"other","no"
45,"blue-collar","married","primary","no",1297,"yes","no","unknown",6,"may",233,2,-1,0,"unknown","no"
64,"retired","married","secondary","no",5966,"yes","no","cellular",22,"jun",983,1,-1,0,"unknown","yes"
32,"management","single","tertiary","no",312,"no","no","cellular",17,"feb",232,2,-1,0,"unknown","yes"
25,"student","single","unknown","no",92,"no","no","cellular",27,"may",297,1,-1,0,"unknown","no"
31,"management","single","tertiary","no",499,"yes","no","unknown",9,"jun",122,2,-1,0,"unknown","no"
26,"technician","married","secondary","no",351,"yes","no","unknown",2,"jun",758,3,-1,0,"unknown","no"
49,"retired","married","secondary","no",8648,"no","no","cellular",17,"nov",527,1,-1,0,"unknown","no"
30,"management","single","tertiary","no",147,"no","no","cellular",1,"jun",153,1,-1,0,"unknown","no"
45,"services","single","primary","no",1893,"yes","no","unknown",3,"jun",1259,6,-1,0,"unknown","yes"
30,"technician","single","secondary","no",2573,"yes","no","unknown",5,"may",67,2,-1,0,"unknown","no"
48,"admin.","divorced","secondary","no",295,"yes","no","cellular",17,"nov",123,1,164,2,"success","no"
38,"blue-collar","married","secondary","no",3598,"no","no","unknown",6,"jun",154,1,-1,0,"unknown","no"
34,"services","married","secondary","no",798,"yes","no","unknown",2,"jun",304,2,-1,0,"unknown","no"
63,"retired","married","tertiary","no",4692,"yes","no","cellular",13,"jul",88,1,181,2,"failure","no"
29,"management","single","tertiary","no",0,"yes","no","unknown",28,"may",112,7,-1,0,"unknown","no"
52,"admin.","married","secondary","no",199,"no","no","cellular",28,"jan",978,2,189,1,"other","no"
29,"management","married","tertiary","no",30,"no","no","cellular",13,"aug",83,1,105,1,"failure","no"
25,"admin.","married","secondary","no",18,"yes","no","cellular",18,"jul",225,1,-1,0,"unknown","no"
28,"admin.","married","unknown","no",-1,"yes","no","cellular",16,"apr",34,1,-1,0,"unknown","no"
57,"technician","married","tertiary","no",1181,"no","no","cellular",29,"jul",169,2,182,2,"success","yes"
34,"management","single","tertiary","no",2159,"no","no","unknown",18,"feb",386,1,-1,0,"unknown","yes"
48,"blue-collar","married","primary","no",1678,"no","no","cellular",28,"jan",263,2,-1,0,"unknown","no"
63,"retired","married","unknown","no",538,"no","no","cellular",11,"aug",373,2,-1,0,"unknown","no"
41,"management","married","tertiary","no",24,"no","no","cellular",27,"aug",130,8,-1,0,"unknown","no"
49,"management","married","tertiary","no",0,"no","no","cellular",19,"nov",209,3,-1,0,"unknown","no"
30,"management","single","tertiary","no",1435,"yes","no","cellular",17,"nov",104,3,-1,0,"unknown","no"
36,"admin.","divorced","secondary","no",11,"no","no","cellular",19,"aug",97,2,-1,0,"unknown","no"
44,"blue-collar","married","secondary","no",5414,"no","no","cellular",30,"jul",166,4,-1,0,"unknown","no"
30,"services","married","secondary","no",129,"yes","no","unknown",26,"may",1446,7,-1,0,"unknown","yes"
30,"technician","married","secondary","no",398,"yes","no","cellular",22,"aug",111,2,-1,0,"unknown","no"
43,"management","divorced","tertiary","no",580,"yes","no","cellular",11,"may",1514,1,284,2,"failure","yes"
43,"admin.","married","secondary","no",101,"yes","no","cellular",20,"apr",131,2,349,3,"failure","no"
35,"admin.","married","secondary","no",0,"yes","no","cellular",20,"apr",18,5,-1,0,"unknown","no"
37,"management","married","tertiary","no",46,"yes","no","cellular",15,"apr",154,1,-1,0,"unknown","no"
49,"technician","single","secondary","no",1202,"yes","no","unknown",18,"jun",122,1,-1,0,"unknown","no"
29,"blue-collar","married","secondary","no",1661,"yes","no","unknown",23,"jun",123,2,-1,0,"unknown","no"
36,"management","married","tertiary","no",849,"yes","yes","unknown",21,"may",958,2,-1,0,"unknown","yes"
35,"management","married","tertiary","no",76,"no","no","cellular",5,"may",283,1,362,9,"failure","no"
48,"management","married","primary","no",1744,"no","no","unknown",9,"jun",181,1,-1,0,"unknown","no"
51,"retired","married","secondary","no",0,"yes","no","cellular",11,"oct",146,4,-1,0,"unknown","no"
45,"technician","married","secondary","no",1841,"yes","no","cellular",30,"jul",154,2,-1,0,"unknown","no"
32,"management","divorced","tertiary","no",948,"no","no","cellular",12,"aug",204,2,-1,0,"unknown","no"
35,"management","married","tertiary","no",2161,"no","no","cellular",9,"mar",139,2,181,3,"success","yes"
32,"admin.","single","secondary","no",212,"no","no","cellular",7,"jul",830,5,-1,0,"unknown","yes"
39,"services","married","secondary","no",0,"no","no","unknown",5,"jun",251,1,-1,0,"unknown","no"
37,"management","single","tertiary","no",230,"yes","yes","cellular",2,"feb",120,2,272,1,"failure","no"
57,"services","divorced","secondary","no",-752,"yes","no","unknown",28,"may",102,1,-1,0,"unknown","no"
34,"admin.","married","tertiary","no",21,"no","yes","cellular",2,"jun",269,1,92,2,"failure","no"
32,"unemployed","single","secondary","no",0,"no","no","cellular",27,"may",123,2,-1,0,"unknown","no"
31,"services","single","secondary","no",1629,"yes","no","unknown",19,"may",344,2,-1,0,"unknown","no"
33,"blue-collar","single","primary","no",777,"no","no","cellular",7,"jul",263,1,-1,0,"unknown","no"
24,"services","married","secondary","no",51,"yes","yes","unknown",15,"may",187,2,-1,0,"unknown","no"
33,"management","married","tertiary","no",113,"yes","no","cellular",8,"may",145,2,172,13,"other","no"
41,"blue-collar","divorced","primary","no",285,"yes","no","cellular",20,"apr",1272,2,-1,0,"unknown","yes"
72,"self-employed","married","tertiary","no",132,"no","no","cellular",1,"jul",260,2,65,1,"success","yes"
30,"blue-collar","single","secondary","no",79,"no","no","unknown",23,"may",125,3,-1,0,"unknown","no"
47,"blue-collar","married","secondary","no",473,"yes","no","cellular",21,"nov",127,2,176,2,"other","no"
26,"services","single","secondary","no",136,"no","no","cellular",20,"apr",120,1,-1,0,"unknown","yes"
48,"housemaid","married","tertiary","no",197,"no","no","cellular",28,"aug",256,8,-1,0,"unknown","no"
34,"blue-collar","divorced","unknown","no",172,"no","no","cellular",15,"jun",177,1,-1,0,"unknown","yes"
39,"management","married","tertiary","no",1654,"no","yes","cellular",21,"nov",151,1,-1,0,"unknown","no"
34,"blue-collar","married","secondary","no",1464,"yes","no","cellular",28,"aug",207,3,130,5,"other","yes"
33,"services","single","secondary","no",1940,"yes","no","cellular",17,"apr",239,3,329,2,"failure","no"
50,"management","divorced","secondary","no",1716,"yes","no","unknown",6,"may",82,1,-1,0,"unknown","no"
49,"technician","married","tertiary","no",-888,"no","yes","cellular",21,"jul",298,1,-1,0,"unknown","no"
47,"management","married","tertiary","no",3681,"no","no","cellular",14,"aug",101,2,-1,0,"unknown","no"
44,"management","married","tertiary","no",-1636,"yes","yes","cellular",11,"may",257,1,-1,0,"unknown","no"
32,"blue-collar","single","secondary","no",127,"yes","no","cellular",5,"may",195,1,-1,0,"unknown","no"
22,"blue-collar","single","secondary","no",-189,"yes","no","unknown",30,"may",59,3,-1,0,"unknown","no"
35,"unemployed","married","secondary","yes",1054,"yes","yes","cellular",21,"nov",106,1,-1,0,"unknown","no"
54,"entrepreneur","married","secondary","no",0,"no","yes","cellular",15,"jul",209,4,-1,0,"unknown","no"
48,"technician","divorced","tertiary","no",855,"no","no","cellular",6,"aug",68,4,-1,0,"unknown","no"
23,"management","single","tertiary","no",377,"no","no","unknown",28,"aug",7,1,-1,0,"unknown","no"
38,"technician","single","secondary","no",283,"yes","no","unknown",26,"may",193,1,-1,0,"unknown","no"
41,"blue-collar","married","secondary","no",5517,"yes","no","cellular",10,"jul",584,1,-1,0,"unknown","yes"
31,"unemployed","married","primary","no",309,"yes","no","unknown",8,"may",104,3,-1,0,"unknown","no"
25,"blue-collar","single","secondary","no",94,"yes","yes","unknown",20,"jun",22,16,-1,0,"unknown","no"
35,"housemaid","married","tertiary","no",303,"no","no","cellular",4,"aug",311,1,-1,0,"unknown","no"
35,"management","married","secondary","no",0,"no","yes","unknown",4,"jul",121,1,-1,0,"unknown","no"
37,"services","married","secondary","no",3,"yes","no","cellular",29,"jul",88,6,-1,0,"unknown","no"
42,"blue-collar","married","secondary","no",375,"yes","no","unknown",6,"jun",99,5,-1,0,"unknown","no"
36,"management","married","tertiary","no",2823,"no","no","unknown",9,"jun",411,2,-1,0,"unknown","no"
28,"blue-collar","single","secondary","no",97,"yes","no","unknown",7,"may",67,1,-1,0,"unknown","no"
45,"management","married","tertiary","no",242,"no","no","cellular",30,"apr",587,1,-1,0,"unknown","yes"
45,"admin.","married","unknown","no",-299,"yes","no","cellular",8,"may",154,2,350,1,"failure","no"
59,"retired","married","secondary","no",385,"no","yes","telephone",14,"aug",365,2,-1,0,"unknown","no"
37,"blue-collar","married","secondary","no",194,"yes","no","unknown",12,"may",566,7,-1,0,"unknown","no"
33,"services","married","unknown","no",89,"yes","no","unknown",20,"may",341,1,-1,0,"unknown","no"
40,"admin.","married","secondary","no",2082,"no","no","unknown",12,"jun",82,1,-1,0,"unknown","no"
36,"blue-collar","married","primary","no",111,"yes","no","unknown",23,"may",163,3,-1,0,"unknown","no"
42,"blue-collar","divorced","secondary","no",47,"yes","yes","unknown",8,"may",141,1,-1,0,"unknown","no"
58,"management","married","primary","no",76,"yes","no","telephone",18,"may",54,4,-1,0,"unknown","no"
39,"management","married","tertiary","no",12855,"yes","no","cellular",19,"nov",108,4,173,1,"failure","no"
38,"entrepreneur","divorced","secondary","no",1190,"yes","no","cellular",7,"dec",347,4,186,5,"success","no"
52,"admin.","married","secondary","no",70,"yes","no","unknown",3,"jun",68,2,-1,0,"unknown","no"
